Customer ID,Customer_Name,Segment,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster
GK-4620,Grace Kelly,Corporate,101,4,764.601,4.624972813,1.609437912,6.640661146,0.7395111175,-1.351609003,-1.354657634,1
GM-14440,Gary McGarr,Consumer,20,26,15782.46188,3.044522438,3.295836866,9.666717954,-0.4410851863,0.937940218,0.9924312067,2
GM-14455,Gary Mitchum,Home Office,17,17,10523.649,2.890371758,2.890371758,9.261475309,-0.5562357317,0.3874581861,0.6781144072,2
GM-14500,Gene McClure,Consumer,107,23,6704.18562,4.682131227,3.17805383,8.810636479,0.782208448,0.7780314034,0.3284320141,2
GM-14680,Greg Matthias,Consumer,2,31,12010.60944,1.098612289,3.465735903,9.393628914,-1.894679911,1.168604621,0.7806162016,2
GM-14695,Greg Maxwell,Corporate,48,19,14564.942,3.891820298,2.995732274,9.586441343,0.1918462475,0.5305014951,0.9301665663,2
GM-4440,Gary McGarr,Consumer,2,8,735.216,1.098612289,2.197224577,6.601523554,-1.894679911,-0.553597063,-1.385013775,1
GM-4455,Gary Mitchum,Home Office,209,4,488.43,5.347107531,1.609437912,6.193241449,1.278945693,-1.351609003,-1.701688059,1
GM-4500,Gene McClure,Consumer,105,5,4298.37,4.663439094,1.791759469,8.366223779,0.7682454262,-1.104079095,-0.01626610453,1
GM-4680,Greg Matthias,Consumer,73,6,1590.402,4.304065093,1.945910149,7.372370668,0.4997930763,-0.8947955393,-0.7871245834,1
GM-4695,Greg Maxwell,Corporate,223,7,791.502,5.411646052,2.079441542,6.675195029,1.327155964,-0.7135058775,-1.327872251,1
GP-14740,Guy Phonely,Corporate,2,25,10793.729,1.098612289,3.258096538,9.286813238,-1.894679911,0.886701845,0.6977671684,2
GP-4740,Guy Phonely,Corporate,152,8,4610.103,5.030437921,2.197224577,8.43622237,1.042393521,-0.553597063,0.03802663389,1
GR-14560,Georgia Rosenberg,Corporate,50,24,8895.05754,3.931825633,3.218875825,9.093363485,0.2217302292,0.8334536186,0.5477224774,2
GR-4560,Georgia Rosenberg,Corporate,154,6,4955.529,5.043425117,1.945910149,8.508460976,1.052094955,-0.8947955393,0.09405678731,1
GT-14635,Grant Thornton,Corporate,57,20,19080.34784,4.060443011,3.044522438,9.856466584,0.3178074001,0.5967417416,1.139605209,2
GT-14710,Greg Tran,Consumer,9,30,34471.89028,2.302585093,3.433987204,10.44792851,-0.9953123232,1.125500818,1.598358551,2
GT-14755,Guy Thornton,Consumer,35,23,5601.70652,3.583518938,3.17805383,8.631005067,-0.03845484346,0.7780314034,0.1891051906,2
GT-4635,Grant Thornton,Corporate,10,7,1145.01,2.397895273,2.079441542,7.044041623,-0.9241156266,-0.7135058775,-1.041785181,1
GT-4710,Greg Tran,Consumer,56,4,1079.064,4.043051268,1.609437912,6.984775578,0.3048157697,-1.351609003,-1.087753477,1
GT-4755,Guy Thornton,Consumer,1,8,3457.578,0.6931471806,2.197224577,8.148612801,-2.197562315,-0.553597063,-0.1850508735,2
GW-14605,Giulietta Weimer,Consumer,19,25,16239.4915,2.995732274,3.258096538,9.695262878,-0.477531435,0.886701845,1.014571396,2
GW-4605,Giulietta Weimer,Consumer,15,8,1830.789,2.772588722,2.197224577,7.513048364,-0.6442196499,-0.553597063,-0.6780112811,1
GZ-14470,Gary Zandusky,Consumer,8,35,20869.699,2.197224577,3.583518938,9.946101493,-1.07401662,1.328513435,1.209128389,2
GZ-14545,George Zrebassa,Corporate,77,24,11593.7308,4.356708827,3.218875825,9.358306033,0.539117941,0.8334536186,0.7532188502,2
GZ-4470,Gary Zandusky,Consumer,148,8,3835.626,5.003946306,2.197224577,8.252348614,1.022604286,-0.553597063,-0.1045906628,1
GZ-4545,George Zrebassa,Corporate,31,6,3698.388,3.465735903,1.945910149,8.21592268,-0.1264387616,-0.8947955393,-0.1328435703,1
HA-14905,Helen Abelman,Consumer,70,24,15826.81444,4.262679877,3.218875825,9.669524079,0.4688783232,0.8334536186,0.9946077104,2
HA-14920,Helen Andreada,Consumer,21,25,9740.3981,3.091042453,3.258096538,9.184139928,-0.4063347383,0.886701845,0.6181310625,2
HA-4905,Helen Abelman,Consumer,14,4,1106.604,2.708050201,1.609437912,7.009954403,-0.69242992,-1.351609003,-1.068224122,1
HA-4920,Helen Andreada,Consumer,91,6,670.674,4.521788577,1.945910149,6.509773104,0.6624325013,-0.8947955393,-1.456177825,1
HD-14785,Harold Dahlen,Home Office,43,29,16749.1402,3.784189634,3.401197382,9.726161907,0.1114461499,1.080983527,1.038537492,2
HD-4785,Harold Dahlen,Home Office,107,7,3325.608,4.682131227,2.079441542,8.109708445,0.782208448,-0.7135058775,-0.2152261097,1
HE-14800,Harold Engle,Corporate,7,27,9902.49522,2.079441542,3.33220451,9.200643026,-1.162000538,0.9873149589,0.6309312971,2
HE-4800,Harold Engle,Corporate,37,8,1091.322,3.63758616,2.197224577,6.996060985,0.001933366489,-0.553597063,-1.07900022,1
HF-14995,Herbert Flentye,Consumer,15,28,9712.8699,2.772588722,3.36729583,9.18131003,-0.6442196499,1.034956891,0.6159361191,2
HF-4995,Herbert Flentye,Consumer,391,8,2099.973,5.97126184,2.197224577,7.65015585,1.745188912,-0.553597063,-0.5716671276,1
HG-14845,Harry Greene,Consumer,13,30,21228.55452,2.63905733,3.433987204,9.963149571,-0.7439675895,1.125500818,1.222351325,2
HG-14965,Henry Goldwyn,Corporate,24,34,16810.6866,3.218875825,3.555348061,9.729829555,-0.31084322,1.290267082,1.041382215,2
HG-15025,Hunter Glantz,Consumer,7,29,14737.8066,2.079441542,3.401197382,9.598239199,-1.162000538,1.080983527,0.9393172923,2
HG-4845,Harry Greene,Consumer,142,9,2987.898,4.96284463,2.302585093,8.002660037,0.9919013376,-0.410553754,-0.2982556565,1
HG-4965,Henry Goldwyn,Corporate,100,5,354.588,4.615120517,1.791759469,5.873772757,0.7321514528,-1.104079095,-1.949476335,1
HG-5025,Hunter Glantz,Consumer,24,7,1476.612,3.218875825,2.079441542,7.29818255,-0.31084322,-0.7135058775,-0.8446668286,1
HH-15010,Hilary Holden,Corporate,55,24,13731.73782,4.025351691,3.218875825,9.527537883,0.291594187,0.8334536186,0.8844795016,2
HH-5010,Hilary Holden,Corporate,197,3,1497.57,5.288267031,1.386294361,7.312266599,1.234991845,-1.654561127,-0.8337428717,1
HJ-14875,Heather Jas,Home Office,6,32,14312.7962,1.945910149,3.496507561,9.56897912,-1.261748478,1.21038194,0.9166224096,2
HJ-4875,Heather Jas,Home Office,311,6,1121.22,5.743003188,1.945910149,7.023064145,1.574679718,-0.8947955393,-1.058055862,1
HK-14890,Heather Kirkland,Corporate,44,27,13886.4431,3.80666249,3.33220451,9.538740337,0.1282333715,0.9873149589,0.8931684178,2
HK-4890,Heather Kirkland,Corporate,57,6,1656.966,4.060443011,1.945910149,7.413346829,0.3178074001,-0.8947955393,-0.7553424006,1
HL-15040,Hunter Lopez,Consumer,31,20,29664.23058,3.465735903,3.044522438,10.29773095,-0.1264387616,0.5967417416,1.481861399,2
HL-5040,Hunter Lopez,Consumer,189,4,579.336,5.247024072,1.609437912,6.363607246,1.204183358,-1.351609003,-1.569547889,1
HM-14860,Harry Marie,Corporate,2,37,27434.1676,1.098612289,3.63758616,10.21958096,-1.894679911,1.401918109,1.421246219,2
HM-14980,Henry MacAllister,Consumer,26,29,12718.7916,3.295836866,3.401197382,9.450914453,-0.2533533285,1.080983527,0.8250483644,2
HM-4860,Harry Marie,Corporate,35,4,1042.77,3.583518938,1.609437912,6.950594438,-0.03845484346,-1.351609003,-1.114265264,1
HM-4980,Henry MacAllister,Consumer,465,5,4409.298,6.144185634,1.791759469,8.39169754,1.874362973,-1.104079095,0.003492010695,1
HP-14815,Harold Pawlan,Home Office,31,24,7321.4395,3.465735903,3.218875825,8.898698816,-0.1264387616,0.8334536186,0.3967354672,2
HP-4815,Harold Pawlan,Home Office,64,5,1196.682,4.17438727,1.791759469,7.088143301,0.4029237527,-1.104079095,-1.007578766,1
HR-14770,Hallie Redmond,Home Office,14,18,11126.929,2.708050201,2.944438979,9.317213353,-0.69242992,0.4608628595,0.7213462929,2
HR-14830,Harold Ryan,Corporate,52,21,9637.15436,3.970291914,3.091042453,9.173484913,0.2504645379,0.6598999079,0.6098667537,2
HR-4770,Hallie Redmond,Home Office,188,8,4550.322,5.241747015,2.197224577,8.423173019,1.200241397,-0.553597063,0.02790521607,1
HR-4830,Harold Ryan,Corporate,149,3,391.938,5.010635294,1.386294361,5.973651839,1.02760096,-1.654561127,-1.872007506,1
HW-14935,Helen Wasserman,Corporate,35,28,17199.202,3.583518938,3.36729583,9.752676407,-0.03845484346,1.034956891,1.059102832,2
HW-4935,Helen Wasserman,Corporate,57,7,1174.824,4.060443011,2.079441542,7.069724457,0.3178074001,-0.7135058775,-1.021864903,1
HZ-14950,Henia Zydlo,Consumer,36,22,9656.4048,3.610917913,3.135494216,9.175480237,-0.01798781194,0.7202500986,0.6114143792,2
HZ-4950,Henia Zydlo,Consumer,209,6,2830.416,5.347107531,1.945910149,7.948532219,1.278945693,-0.8947955393,-0.3402386083,1
IG-15085,Ivan Gibson,Consumer,14,25,10383.13098,2.708050201,3.258096538,9.248034053,-0.69242992,0.886701845,0.6676890171,2
IG-5085,Ivan Gibson,Consumer,2,12,5766.243,1.098612289,2.564949357,8.659949429,-1.894679911,-0.05435340408,0.2115551951,2
IL-15100,Ivan Liston,Consumer,117,25,11802.69376,4.770684624,3.258096538,9.376167792,0.8483578287,0.886701845,0.7670728982,2
IL-5100,Ivan Liston,Consumer,164,7,1052.808,5.105945474,2.079441542,6.960165549,1.098797656,-0.7135058775,-1.106841659,1
IM-15055,Ionia McGrath,Consumer,16,15,5154.83976,2.833213344,2.772588722,8.547885285,-0.5989330623,0.2275493716,0.1246353129,2
IM-15070,Irene Maddox,Consumer,41,27,17854.10112,3.737669618,3.33220451,9.790044523,0.076695702,0.9873149589,1.088086521,2
IM-5055,Ionia McGrath,Consumer,20,7,4324.95,3.044522438,2.079441542,8.372387048,-0.4410851863,-0.7135058775,-0.01148571174,1
IM-5070,Irene Maddox,Consumer,51,7,2064.066,3.951243719,2.079441542,7.632917466,0.2362355378,-0.7135058775,-0.5850376689,1
JA-15970,Joseph Airdo,Consumer,1,25,17105.4707,0.6931471806,3.258096538,9.747212074,-2.197562315,0.886701845,1.054864552,2
JA-5970,Joseph Airdo,Consumer,1,7,1057.227,0.6931471806,2.079441542,6.964350145,-2.197562315,-0.7135058775,-1.103595977,1
JB-15400,Jennifer Braxton,Corporate,8,34,13085.5039,2.197224577,3.555348061,9.479336741,-1.07401662,1.290267082,0.847093435,2
JB-15925,Joni Blumstein,Consumer,10,19,12325.28696,2.397895273,2.995732274,9.419489412,-0.9241156266,0.5305014951,0.8006742803,2
JB-16000,Joy Bell-,Consumer,2,32,22127.18112,1.098612289,3.496507561,10.00460724,-1.894679911,1.21038194,1.254506977,2
JB-16045,Julia Barnett,Home Office,1,24,13851.27568,0.6931471806,3.218875825,9.536204807,-2.197562315,0.8334536186,0.8912017947,2
JB-5400,Jennifer Braxton,Corporate,83,7,2172.03,4.430816799,2.079441542,7.683877786,0.5944765903,-0.7135058775,-0.5455115114,1
JB-5925,Joni Blumstein,Consumer,23,8,1012.092,3.17805383,2.197224577,6.920762319,-0.3413372467,-0.553597063,-1.137403835,1
JB-6000,Joy Bell-,Consumer,175,7,1881.006,5.170483995,2.079441542,7.540093508,1.147007926,-0.7135058775,-0.6570343595,1
JB-6045,Julia Barnett,Home Office,29,10,3235.656,3.401197382,2.397895273,8.082295977,-0.1746490318,-0.2811553412,-0.2364879373,1
JC-15340,Jasper Cacioppo,Consumer,35,29,17836.2846,3.583518938,3.401197382,9.789046186,-0.03845484346,1.080983527,1.087312184,2
JC-15385,Jenna Caffey,Consumer,9,25,12978.93092,2.302585093,3.258096538,9.471159668,-0.9953123232,0.886701845,0.840751083,2
JC-15775,John Castell,Consumer,2,25,10582.78504,1.098612289,3.258096538,9.267078396,-1.894679911,0.886701845,0.6824603079,2
JC-16105,Julie Creighton,Corporate,58,28,11079.10488,4.077537444,3.36729583,9.312906426,0.3305769405,1.034956891,0.7180057274,2
JC-5340,Jasper Cacioppo,Consumer,143,6,606.105,4.9698133,1.945910149,6.408701758,0.997106933,-0.8947955393,-1.534571405,1
JC-5385,Jenna Caffey,Consumer,16,9,3183.075,2.833213344,2.302585093,8.065917102,-0.5989330623,-0.410553754,-0.2491918214,1
JC-5775,John Castell,Consumer,14,5,1712.487,2.708050201,1.791759469,7.446285754,-0.69242992,-1.104079095,-0.729794108,1
JC-6105,Julie Creighton,Corporate,103,6,3914.94,4.644390899,1.945910149,8.272810682,0.754016426,-0.8947955393,-0.08871974726,1
JD-15790,John Dryer,Consumer,16,24,10267.74976,2.833213344,3.218875825,9.236860558,-0.5989330623,0.8334536186,0.6590225627,2
JD-15895,Jonathan Doherty,Corporate,7,32,16711.32422,2.079441542,3.496507561,9.723901703,-1.162000538,1.21038194,1.036784419,2
JD-16015,Joy Daniels,Consumer,49,24,8690.6293,3.912023005,3.218875825,9.070115692,0.2069376682,0.8334536186,0.5296908812,2
JD-16060,Julia Dunbar,Consumer,66,19,7683.04096,4.204692619,2.995732274,8.946900854,0.4255618463,0.5305014951,0.4341222291,2
JD-16150,Justin Deggeller,Corporate,1,28,18281.84948,0.6931471806,3.36729583,9.813718713,-2.197562315,1.034956891,1.106448841,2
JD-5790,John Dryer,Consumer,300,5,1323.072,5.707110265,1.791759469,7.188467116,1.547867707,-1.104079095,-0.9297649904,1
JD-5895,Jonathan Doherty,Corporate,3,6,2770.434,1.386294361,1.945910149,7.927120155,-1.679781426,-0.8947955393,-0.3568463655,1
JD-6015,Joy Daniels,Consumer,43,8,2652.78,3.784189634,2.197224577,7.883740318,0.1114461499,-0.553597063,-0.3904929022,1
JD-6060,Julia Dunbar,Consumer,141,9,3541.44,4.955827058,2.302585093,8.172571034,0.9866592114,-0.410553754,-0.1664682408,1
JD-6150,Justin Deggeller,Corporate,22,6,5329.77,3.135494216,1.945910149,8.581250972,-0.3731292752,-0.8947955393,0.1505146126,1
JE-15475,Jeremy Ellison,Consumer,36,22,5905.076,3.610917913,3.135494216,8.68373693,-0.01798781194,0.7202500986,0.2300054037,2
JE-15610,Jim Epp,Corporate,43,26,13192.6924,3.784189634,3.295836866,9.487494146,0.1114461499,0.937940218,0.8534205313,2
JE-15715,Joe Elijah,Consumer,10,36,22275.2689,2.397895273,3.610917913,10.01127722,-0.9241156266,1.36571181,1.259680386,2
JE-15745,Joel Eaton,Consumer,33,35,19629.12896,3.526360525,3.583518938,9.884820857,-0.08115217401,1.328513435,1.161597525,2
JE-16165,Justin Ellison,Corporate,21,20,8352.71836,3.091042453,3.044522438,9.030462031,-0.4063347383,0.5967417416,0.4989344644,2
JE-5475,Jeremy Ellison,Consumer,28,8,914.178,3.36729583,2.197224577,6.819118582,-0.1999734881,-0.553597063,-1.216241378,1
JE-5610,Jim Epp,Corporate,176,6,756.855,5.176149733,1.945910149,6.630492074,1.151240232,-0.8947955393,-1.362545032,1
JE-5715,Joe Elijah,Consumer,87,7,180.3,4.477336814,2.079441542,5.200153118,0.6292270382,-0.7135058775,-2.471953354,1
JE-5745,Joel Eaton,Consumer,195,7,2275.5,5.278114659,2.079441542,7.730394455,1.227408024,-0.7135058775,-0.5094319659,1
JE-6165,Justin Ellison,Corporate,37,8,4555.716,3.63758616,2.197224577,8.424357468,0.001933366489,-0.553597063,0.02882390526,1
JF-15190,Jamie Frazer,Consumer,7,28,17064.7075,2.079441542,3.36729583,9.74482632,-1.162000538,1.034956891,1.053014099,2
JF-15295,Jason Fortune-,Consumer,57,24,20382.2503,4.060443011,3.218875825,9.922468779,0.3178074001,0.8334536186,1.190798238,2
JF-15355,Jay Fein,Consumer,14,22,7343.566,2.708050201,3.135494216,8.901715999,-0.69242992,0.7202500986,0.3990756729,2
JF-15415,Jennifer Ferguson,Consumer,3,23,14717.46588,1.386294361,3.17805383,9.596858167,-1.679781426,0.7780314034,0.9382461275,2
JF-15490,Jeremy Farry,Consumer,5,30,9234.53286,1.791759469,3.433987204,9.130813591,-1.376899023,1.125500818,0.5767697599,2
JF-15565,Jill Fjeld,Consumer,2,29,19844.14866,1.098612289,3.401197382,9.895714856,-1.894679911,1.080983527,1.170047196,2
JF-5190,Jamie Frazer,Consumer,150,8,3510.168,5.017279837,2.197224577,8.163704025,1.032564433,-0.553597063,-0.1733457255,1
JF-5295,Jason Fortune-,Consumer,64,8,2433.942,4.17438727,2.197224577,7.797678216,0.4029237527,-0.553597063,-0.4572449202,1
JF-5355,Jay Fein,Consumer,97,9,3475.764,4.584967479,2.302585093,8.153857255,0.7096271357,-0.410553754,-0.1809831376,1
JF-5415,Jennifer Ferguson,Consumer,38,11,8227.02,3.663561646,2.48490665,9.015300681,0.02133705275,-0.1630238457,0.4871749247,2
JF-5490,Jeremy Farry,Consumer,100,7,1487.385,4.615120517,2.079441542,7.305446918,0.7321514528,-0.7135058775,-0.8390323944,1
JF-5565,Jill Fjeld,Consumer,421,6,3776.7,6.045005314,1.945910149,8.236870638,1.800275282,-0.8947955393,-0.1165957858,1
JG-15115,Jack Garza,Consumer,69,19,12801.82588,4.248495242,2.995732274,9.457421197,0.458282402,0.5305014951,0.8300951655,2
JG-15160,James Galang,Consumer,2,32,19963.41,1.098612289,3.496507561,9.901706467,-1.894679911,1.21038194,1.174694446,2
JG-15310,Jason Gross,Corporate,3,24,12733.7039,1.386294361,3.218875825,9.452086136,-1.679781426,0.8334536186,0.8259571525,2
JG-15805,John Grady,Corporate,1,37,22015.3862,0.6931471806,3.63758616,9.999542282,-2.197562315,1.401918109,1.250578464,2
JG-5115,Jack Garza,Consumer,6,9,2907.678,1.945910149,2.302585093,7.975453961,-1.261748478,-0.410553754,-0.3193574003,2
JG-5160,James Galang,Consumer,17,8,1588.116,2.890371758,2.197224577,7.370933166,-0.5562357317,-0.553597063,-0.7882395475,1
JG-5310,Jason Gross,Corporate,44,5,836.994,3.80666249,1.791759469,6.731010941,0.1282333715,-1.104079095,-1.28457997,1
JG-5805,John Grady,Corporate,134,3,208.38,4.905274778,1.386294361,5.344150783,0.9488966629,-1.654561127,-2.360264997,1
JH-15430,Jennifer Halladay,Consumer,6,31,11806.1963,1.945910149,3.465735903,9.37646448,-1.261748478,1.168604621,0.7673030176,2
JH-15820,John Huston,Consumer,14,31,23586.7205,2.708050201,3.465735903,10.06848154,-0.69242992,1.168604621,1.304049555,2
JH-15910,Jonathan Howell,Consumer,42,32,12532.7177,3.761200116,3.496507561,9.436177708,0.09427298168,1.21038194,0.8136181591,2
JH-15985,Joseph Holt,Consumer,12,38,18863.4044,2.564949357,3.663561646,9.84503206,-0.7993262387,1.437183877,1.130736293,2
JH-16180,Justin Hirsh,Consumer,51,31,18267.0064,3.951243719,3.465735903,9.812906525,0.2362355378,1.168604621,1.105818887,2
JH-5430,Jennifer Halladay,Consumer,8,9,883.476,2.197224577,2.302585093,6.784995379,-1.07401662,-0.410553754,-1.242708226,1
JH-5820,John Huston,Consumer,43,7,2359.011,3.784189634,2.079441542,7.766421559,0.1114461499,-0.7135058775,-0.4814884012,1
JH-5910,Jonathan Howell,Consumer,41,8,4013.994,3.737669618,2.197224577,8.297791132,0.076695702,-0.553597063,-0.06934425643,1
JH-5985,Joseph Holt,Consumer,53,7,2073.48,3.988984047,2.079441542,7.637465799,0.2644275598,-0.7135058775,-0.5815098631,1
JH-6180,Justin Hirsh,Consumer,28,9,5651.895,3.36729583,2.302585093,8.639923082,-0.1999734881,-0.410553754,0.1960222366,1
JJ-15445,Jennifer Jackson,Consumer,34,19,9696.8474,3.555348061,2.995732274,9.179659222,-0.05949848629,0.5305014951,0.6146557097,2
JJ-15760,Joel Jenkins,Home Office,3,28,18103.64108,1.386294361,3.36729583,9.803923598,-1.679781426,1.034956891,1.098851494,2
JJ-5445,Jennifer Jackson,Consumer,20,6,2490.204,3.044522438,1.945910149,7.820521407,-0.4410851863,-0.8947955393,-0.4395271437,1
JJ-5760,Joel Jenkins,Home Office,269,6,1890.126,5.598421959,1.945910149,7.544927698,1.466677551,-0.8947955393,-0.6532848356,1
JK-15205,Jamie Kunitz,Consumer,62,24,10917.0012,4.143134726,3.218875825,9.298168192,0.3795781052,0.8334536186,0.7065743677,2
JK-15325,Jason Klamczynski,Corporate,78,28,17000.84332,4.369447852,3.36729583,9.741077048,0.5486339922,1.034956891,1.050106065,2
JK-15370,Jay Kimmel,Consumer,2,27,10189.51404,1.098612289,3.33220451,9.22921257,-1.894679911,0.9873149589,0.6530905831,2
JK-15625,Jim Karlsson,Consumer,2,27,12754.4081,1.098612289,3.33220451,9.453710625,-1.894679911,0.9873149589,0.8272171488,2
JK-15640,Jim Kriz,Home Office,1,26,12637.4495,0.6931471806,3.295836866,9.444498994,-2.197562315,0.937940218,0.8200723665,2
JK-15730,Joe Kamberova,Consumer,49,34,20825.892,3.912023005,3.555348061,9.944000315,0.2069376682,1.290267082,1.207498661,2
JK-16090,Juliana Krohn,Consumer,9,33,21918.73684,2.302585093,3.526360525,9.995142736,-0.9953123232,1.250911987,1.247166061,2
JK-16120,Julie Kriz,Home Office,98,26,13134.71664,4.59511985,3.295836866,9.48309026,0.7172109564,0.937940218,0.8500047623,2
JK-5205,Jamie Kunitz,Consumer,592,5,1617.6,6.385194399,1.791759469,7.389316857,2.054396501,-1.104079095,-0.7739806755,1
JK-5325,Jason Klamczynski,Corporate,461,3,203.388,6.135564891,1.386294361,5.320020148,1.867923278,-1.654561127,-2.378981349,1
JK-5370,Jay Kimmel,Consumer,145,6,3211.452,4.983606622,1.945910149,8.074789787,1.007410544,-0.8947955393,-0.2423099344,1
JK-5625,Jim Karlsson,Consumer,317,8,4364.763,5.762051383,2.197224577,8.381548253,1.588908718,-0.553597063,-0.004380042115,1
JK-5640,Jim Kriz,Home Office,174,4,428.43,5.164785974,1.609437912,6.062458748,1.142751505,-1.351609003,-1.803126544,1
JK-5730,Joe Kamberova,Consumer,484,6,5862.87,6.184148891,1.945910149,8.676565074,1.904215522,-0.8947955393,0.2244427242,1
JK-6090,Juliana Krohn,Consumer,13,5,1215.516,2.63905733,1.791759469,7.103746315,-0.7439675895,-1.104079095,-0.9954766605,1
JK-6120,Julie Kriz,Home Office,141,6,2513.07,4.955827058,1.945910149,7.829658233,0.9866592114,-0.8947955393,-0.4324403823,1
JL-15130,Jack Lebron,Consumer,9,28,12908.49914,2.302585093,3.36729583,9.465718687,-0.9953123232,1.034956891,0.8365309154,2
JL-15175,James Lanier,Home Office,7,27,13499.87246,2.079441542,3.33220451,9.510509589,-1.162000538,0.9873149589,0.8712719112,2
JL-15235,Janet Lee,Consumer,14,24,18725.38964,2.708050201,3.218875825,9.837689019,-0.69242992,0.8334536186,1.125040838,2
JL-15505,Jeremy Lonsdale,Consumer,31,22,8631.695,3.465735903,3.135494216,9.063312018,-0.1264387616,0.7202500986,0.5244137737,2
